usd_zar_logret,platinum_logret,Gold_logret,Silver_logret,Brent_Oil_logret,Oats_logret
0.0017902641977736,0.0001727440177079,-0.0071968644565272,-0.0108543779251857,0.0196283797435818,0.0003519268028577
-0.0067647113769007,0.0012086891005704,-0.0021691982475449,0.0014137132517098,0.0407147501638864,0.0003518029939542
-0.00298269565283,0.0020686306073249,-0.0054436715811769,0.001411717487658,-0.0009657171199588,0.0010546669987974
0.0051966165792531,0.002236154344307,-0.0058394326515589,-0.0078907844935458,-0.0172166019632316,0.0003513086282405
0.0012431799377197,0.0141604138477484,0.0007317965932136,0.0030422901469242,-0.0208582301204098,0.0003511852538284
0.003582751524261,-0.0076524480117745,-0.0047662785006483,-0.0020271646917691,0.0070011954589834,0.0003510619660422
0.0041180566089176,0.0025573281880326,0.0029357819250925,0.0004057618233801,0.0216899728826134,0.0003509387647877
0.0071660432916675,0.0088151312538418,0.0080292402162358,0.0066714085507051,0.0348222373807289,0.0010520779508036
0.0023773147552321,0.0008435259884391,-0.0076628727455689,-0.0097186430061739,-0.0018856070954611,0.0003504468232815
0.0043325277627188,-0.0020256796466888,0.0210228837014092,0.0107255910320478,0.0844128480263664,0.0003503240533291
0.0078051802517054,-0.0008452371567573,-0.014451118538175,-0.0086930700071254,-0.0617093382694675,0.0003502013693639
0.0046807173388914,-0.0153377243026051,-0.0032804840791618,-0.0004061738479887,-0.0192492748888111,0.000350078771298
0.01094719839526,-0.0006871042974481,-0.0018271519791834,-0.0077488152813174,-0.0244340253372823,0.0010495015831253
-0.0016509827095014,0.0088964679157017,-0.0029304050274161,0.0016363268122403,-0.000964165268328,0.0003495892362126
0.0193100419911869,0.0265562644564871,-0.0011011195827181,-0.0057388966690179,-0.0116430810747387,0.000349467066286
-0.0055257738523417,-0.0023248505516813,0.0036656932543079,0.0,0.0282250936708763,0.0003493449817186
-0.011144002578669,-0.0132208846666852,-0.0047680266380245,-0.0092927875754593,0.0147546233404396,0.0003492229824209
-0.0006594131462152,-0.0185331556620029,0.0003675794932025,0.0026934648004379,-0.015703840307772,0.0010469378028332
0.0027008349476567,0.0095645060466456,-0.0155558692386374,-0.0072682284454441,-0.0073074193317865,0.000348735836142
0.0025623350966177,-0.0023825119940292,-0.0048643688059542,-0.0069016273113373,0.0189519254158669,0.0003486142618536
0.0084940072920045,-0.0360837911979743,-0.0026291094956345,0.0031430093971991,-0.0321121217674691,0.0003484927723018
-0.0103329674844916,0.0054611897086003,-0.0003761519698288,-0.0020942416031148,0.0061201672752475,0.000348371367397
-0.0061985031960278,0.0155149342319109,0.002254792387089,0.0016757440033678,-0.012278021768409,0.0010443865179059
0.0001322838814017,0.0005188911486939,-0.0037608167681275,0.0041771155138852,0.0177223907008707,0.0003478865924808
-0.0081415180064685,0.027959481045011,0.0018821763508674,-0.0132174377794611,-0.0170724069275811,0.0003477656094865
0.0041653696268291,-0.0075943324957172,0.0007518797346692,0.0063158104681237,0.0022716219406637,0.0003476447106107
0.000331950210517,-0.0097030506399828,-0.0003758692019442,0.0041884877987521,0.014161807329394,0.0003475238957646
0.0020556354839844,0.0137605784383572,-0.0022581868835924,-0.0083945928430264,0.0123870092654341,0.0010418476372153
0.0100185388455975,-0.0006751466923118,0.0026340560855366,0.0037862897568321,-0.0114286958236227,0.0003470414749395
0.0052981122721238,0.0047161749640443,0.0030018784268346,0.0004198152874421,0.0264665731881632,0.0003469210789344
0.0101253542411958,-0.0042098236843148,-0.0052592157284845,-0.0088533461921853,-0.004362736742197,0.0003468007664375
-0.0183132622981636,-0.0115411803975664,-0.0007535795382995,-0.0074381386392687,0.0283270171809255,0.0003466805373602
0.0062942772713872,0.0061266981342136,0.0003768607544127,0.0014920603855148,-0.0076185040133749,0.0010393210705164
0.0010452052166582,-0.0066389286638539,0.0007532957041718,-0.0014920603855148,0.0363457936502853,0.000346200453519
0.0040398829949408,-0.011681953376244,0.0026320752176083,-0.0032047885564221,-0.0339015516756813,0.0003460806402424
-0.0005203590594842,0.011681953376244,-0.0003755868588752,-0.0032150922561398,0.0094154074447674,0.0003459609098683
0.0029235037876089,0.0059600006138147,0.0022514080804567,-0.0006442607331189,-0.0003023431617892,-0.0030312239032834
0.0077544815068972,-0.0088677461291402,-0.0026271360578249,-0.0053850426308876,0.000906755389316,-0.0091491946535882
0.0067361922721542,-0.0008568246783351,0.0022522532043254,-0.0004320587667125,0.0042206876042301,-0.0030684283050144
0.001277955445492,0.0041743756056318,0.002696024998551,0.0030204985208153,0.0012026459657601,-0.0030778725436793
0.0003192338414979,0.004157022606777,0.0026887759868952,0.0030114025768914,-0.0048192864359486,-0.0030873750982509
0.0003191319637743,0.0123683777388343,0.0080232211089867,0.0089801758075842,-0.001813237124181,-0.0030969365105333
-0.0082020195808789,0.007028161722614,-0.0018515095087465,0.0,-0.0266682470821613,-0.0093487748515617
0.0021210278864662,0.0014995644052202,-0.0007415647355033,0.0004256224792917,0.0151074246810853,-0.003135781810684
-0.0017350516835401,0.0087858812984258,0.0136307138958704,0.012264903164753,-0.0247844160697878,-0.0203052661607454
-0.0030919890647758,0.0100172862907115,-0.0051357412955974,-0.0073832209667858,-0.0551308007510442,0.0177895415634985
-0.0123338142556082,0.0163685297866571,0.0069635612159233,0.0151295174214214,-0.0278962804561344,0.0013634697167095
-0.0013071897286218,-0.023913219516114,-0.0018278199203258,-0.0025057436372415,-0.054275528960423,0.0040792902130606
0.0013071897286218,-0.0032981558913203,0.0145298596877099,0.010399428164787,0.0078853455176046,0.0013560738530413
-0.0095820120155041,0.0118227176768934,-0.004336833685623,-0.0062266701802597,-0.0194670891648347,0.0013542374068222
0.0046712147835838,-0.0077017196755857,-0.0036284510055804,-0.0163731617369811,-0.0336881754989493,0.0013524059278458
0.0029493713007018,0.0101473067095536,-0.0072966394508693,0.0016916899784047,0.0362331686922758,0.0013505793959867
0.0036582220049692,0.0089163275600574,0.0003660992169756,0.0004224757139308,-0.0175828705578671,0.0040408281683603
